42,87,96,74,47,18,84,22,45,94,27,88,54,38,66
96,76,47,44,18,84,21,22,92,45,94,19,95,65,27,88,49,38,66,32,11
96,21,19,27,49,38,66,32,11
22,92,45,94,19,65,27,88,54,49,38,82,66,32,11,62,85,81,52,46,12,61,51
61,29,83,59,23,13,79,64,86,35,73,69,68,87,96,76,74,47,44
22,45,94,19,65,27,88,54,49,38,82,32,11,62,85,81,52,46,12,61,51
38,96,21,68,19,88,18,27,45,44,92,94,84
29,12,69,68,96,23,59,35,51,39,87,52,64,76,73
13,73,86,52,83,81,85,35,29,39,46,51,66,82,38,59,62,32,61
42,79,23,51,62,59,68,39,73
46,12,29,39,31,69,15,87,74
81,79,39,49,27,51,46,82,62
38,82,62,85,81,46,12,51,59,13,79,64,86,35,73
68,35,92,27,96,94,42
65,32,76,92,45,54,49,74,47,94,11,38,95,21,44,96,18,19,27,22,82,88,66
49,82,66,32,85,52,46,12,51,29,83,23,13,64,35
81,52,46,12,61,51,29,83,59,13,39,79,86,35,73,31,69,15,42,87,96
68,42,76,74,44,18,22,94,19,95,65,27,88,54,49
96,86,23,42,39
76,74,47,44,18,84,22,92,45,94,19,95,65,88,54,49,38,82,66,32,11
59,79,64,86,73,15,42,87,76,47,44,18,84,21,22
29,61,31,87,68,51,64,13,39,73,74,44,83
84,21,22,92,45,94,95,27,54,49,38,82,66,11,62,85,81
19,54,49,32,12,83,23
87,18,45,94,95,49,82,66,32
18,76,32,88,45,65,74,54,19,11,96,22,21,92,44,49,84,47,95,94,38,66,27
87,47,42,69,22,73,68,44,88,18,19,65,31
19,49,92,38,54,21,94,62,45,84,65,22,82
23,83,13,85,49,66,82,29,38,32,11,95,88
32,11,85,81,52,51,59,23,13,39,79,64,86,35,31,69,68
23,13,39,79,73,69,42,87,76,74,44,84,21
65,38,82,32,62,85,81,52,46,61,51,29,59,13,39
79,59,85,51,46
95,12,51,27,45,65,92,22,82,52,49
95,88,18,84,32,54,21,11,82,66,46,94,81,38,92,19,52,62,45,27,49,65,85
81,39,59,82,12,46,86,79,31,51,83
62,61,68,35,42,83,59
88,54,49,38,82,66,32,11,62,85,52,12,61,51,29,23,13,39,64
31,69,87,96,74,47,84,21,65
79,86,35,73,31,69,68,15,87,96,44,18,84,21,22,92,45,94,19
96,18,13,47,35,42,74,92,69,87,76,73,79,39,15,44,45
47,44,18,45,94,19,54,38,32,85,81
68,42,87,96,47,44,84,22,92,94,19,95,65,88,54,49,38
19,62,38,32,22,81,66,54,52,92,65,18,84,85,21,95,49,46,45,88,82
84,35,44,76,86,29,68
21,92,45,94,19,95,27,49,38,82,11,81,52,46,12
11,18,85,65,95,27,74,88,49
61,85,29,46,79,11,32,39,54,49,13,88,52,59,83,51,27
96,13,39,83,76,61,68,87,69,59,74,42,31,44,35,64,86,29,79
27,18,92,38,88,47,85,82,65,22,66,81,44,95,32,49,11
62,29,12,38,85,46,52,45,88,65,49,83,95,61,19,82,54
44,19,47,65,49,27,54,92,69
73,96,94,74,69,68,76,18,22,87,84,86,42,79,39,45,47,64,92,15,44,35,31
94,27,54,88,52,45,83,82,62,49,66,46,65,12,81,11,38
49,38,54,81,29,13,51,27,95,83,32,88,23,59,11,65,66,62,12,52,46
79,74,12,13,46,69,29,96,76
83,51,46,35,74,12,15
31,15,52,23,51,39,86,85,87,81,46
62,85,81,52,46,12,61,51,29,83,59,23,13,39,79,64,86,35,73,31,68,15,42
35,73,31,69,68,15,42,87,96,76,47,44,18,84,21,92,45,94,95,65,27
44,86,76,59,18,87,15,84,21,64,73,79,42,83,31,68,96,74,39,35,13,23,47
96,42,64,39,83,81,23
11,85,81,52,46,12,61,51,29,83,59,23,13,79,64,35,73,31,69,68,15
94,95,88,11,62,85,52,46,12,83,59
88,66,32,81,52,12,29
32,11,62,85,81,46,12,61,51,29,83,59,23,13,39,79,64,86,35,73,31,69,68
74,47,44,84,21,22,92,45,94,19,95,65,27,88,54,49,82,32,11,62,85
51,86,15,35,13,29,52,31,85,39,73,42,69,64,87,46,81
65,82,44,62,88,27,11,18,52,92,22,45,84,38,94,32,81,19,66,54,21
15,96,13,35,21,68,86,39,18,83,79
42,87,96,76,74,47,44,18,21,22,92,45,94,19,95,65,27,88,49,82,66
11,46,39,12,81,65,61,82,38
81,38,54,85,32,12,62,13,52,29,83,82,51,23,61,46,27,65,11,66,95
32,62,85,81,52,46,12,61,51,29,83,59,23,39,64,86,35,73,31,69,68
65,83,88,39,11,38,82
85,52,46,61,51,29,83,59,39,79,64,86,73,31,68,15,87
88,84,95,82,38,66,18,94,11,92,45,74,76,19,32,44,65,47,27
38,82,66,32,11,62,81,46,12,61,51,29,83,39,79,64,86,35,73
73,31,68,15,42,87,96,76,44,18,84,21,94,19,95,65,27
23,85,64,11,83,35,66,49,62,82,61,59,38
21,94,38,62,52,66,49
46,61,29,59,23,64,73,69,68,15,42
45,94,19,95,65,27,88,54,49,38,82,66,32,11,62,85,81,52,46,12,61,29,83
95,74,21,47,82,19,27,54,62,49,84,45,32,38,88,22,44,11,92,76,66
94,66,19,74,92,21,85,18,38,54,47
66,44,27,74,65,54,92,82,19,76,38,47,84,22,45
68,15,87,74,44,18,27,49,38
87,31,68,42,35,79,86,76,84,21,69,73,39,15,18,13,96,83,44
68,64,83,96,69,18,23,21,44,84,31
65,27,54,49,38,82,66,32,11,62,85,81,52,46,12,61,29,83,59,23,39
66,86,51,39,85
64,86,73,31,69,68,15,42,87,96,76,74,47,44,18,84,21,22,92,45,94,19,95
92,82,29,32,62,85,11
62,79,23,51,29,13,66,83,32,39,59,49,88,64,82,46,52
52,61,59,68,42,87,76
38,32,86,62,51,61,23,81,79,13,73
21,42,76,84,18,47,96,35,59,69,83,74,73,87,44,68,13,39,64,86,31,23,15
82,66,32,62,81,52,46,12,61,51,29,23,13,79,64,86,35,73,31
73,29,13,39,81,61,85,69,46,83,35,32,23,79,86,64,66,52,62,51,12,31,11
29,62,13,54,27,66,59,65,85,46,81,12,23,32,83
95,76,32,74,27,62,19,18,82,21,65,11,92
83,66,23,13,61,69,12,29,62
47,22,76,21,32,19,54,92,38,87,18,45,82
12,32,85,95,82
35,68,96,47,84,18,92,73,95,87,27,94,45
92,94,19,65,66,32,62,85,46,12,29
19,31,54,92,69,68,42
45,19,95,65,27,88,54,49,38,82,66,11,62,85,81,52,46,61,83
86,46,35,52,64,12,83,13,32,59,51
27,66,92,61,82,62,95,45,11,22,52,46,51
65,87,18,54,94,84,82,92,15,96,21,47,76,27,88,22,49,45,95
87,15,74,21,96,64,73,69,59,42,22,35,86,39,68
73,31,69,68,15,42,87,96,76,74,47,44,18,84,22,92,45,94,19,95,65,27,88
42,96,44,18,45,94,65,88,54
95,44,22,27,62,32,88,66,49,82,38,18,21,65,52,81,19,85,45
23,61,52,51,15,83,12,39,73,69,42,62,68
21,44,66,62,32,95,49,65,11,19,47,88,84,92,82,85,54,81,27,94,22
31,68,92,39,35,23,76,18,87,42,22,96,64,13,74,86,79
76,44,61,86,29,51,39
59,64,73,11,39,86,79,23,38,32,83,46,52
39,42,74,69,79,23,12,15,59,64,68,61,73,29,51,13,86,96,35,76,87,47,83
74,35,42,45,96,21,73,92,94,64,39
92,45,94,19,65,27,54,49,38,82,66,32,11,62,85,81,52,46,12,61,51
59,13,39,86,15,87,96,76,44,18,22
51,29,83,59,23,13,79,86,35,31,69,15,42,87,96,76,74,47,18
